Date,Name,Marcap
2003-09-02,LG전자,9227973984300.0
2003-09-02,현대차,8566368248200.0
2003-09-02,우리금융,5661185843000.0
2003-09-02,삼성SDI,5252980941000.0
2003-09-02,삼성전자(1우),5024325091500.0
2003-09-02,신한지주,4838576618750.0
2003-09-02,KTF,4415345988900.0
2003-09-02,하이닉스,4020115059540.0
2003-09-02,KT&G,3538128691500.0
2003-09-03,삼성전자,65215786645000.0
2003-09-03,SK텔레콤,16455342200000.0
2003-09-03,국민은행,15165551247000.0
2003-09-03,POSCO,13344923865000.0
2003-09-03,KT,12586703800000.0
2003-09-03,한국전력,12481967082000.0
2003-09-03,LG전자,8864997700500.0
2003-09-03,현대차,8763548080000.0
2003-09-03,우리금융,5614655548400.0
2003-09-03,삼성SDI,5090277991500.0
2003-09-03,삼성전자(1우),5036036805000.0
2003-09-03,신한지주,4955521068750.0
2003-09-03,KTF,4453574092700.0
2003-09-03,하이닉스,3736133421780.0
2003-09-03,하나은행,3553779654000.0
2003-09-04,삼성전자,65743544456000.0
2003-09-04,SK텔레콤,16043958645000.0
2003-09-04,국민은행,14886531364750.0
2003-09-04,POSCO,13753441942500.0
2003-09-04,KT,12470429400000.0
2003-09-04,한국전력,12289936819200.0
2003-09-04,LG전자,8892918953100.0
2003-09-04,현대차,8741639209800.0
2003-09-04,우리금융,5513839910100.0
2003-09-04,삼성전자(1우),5071171945500.0
2003-09-04,신한지주,5013993293750.0
2003-09-04,삼성SDI,4881088485000.0
2003-09-04,KTF,4386674911050.0
2003-09-04,하이닉스,3642951946890.0
2003-09-04,하나은행,3543908043850.0
2003-09-05,삼성전자,66799060078000.0
2003-09-05,SK텔레콤,15755990156500.0
2003-09-05,국민은행,13918168244000.0
2003-09-05,POSCO,13753441942500.0
2003-09-05,한국전력,12545977169600.0
2003-09-05,KT,12397757900000.0
2003-09-05,현대차,8741639209800.0
2003-09-05,LG전자,8683509558600.0
2003-09-05,우리금융,5350983879000.0
2003-09-05,삼성전자(1우),5094595372500.0
2003-09-05,삼성SDI,5067034713000.0
2003-09-05,신한지주,5028611350000.0
2003-09-05,KTF,4444017066750.0
2003-09-05,하이닉스,3616328668350.0
2003-09-05,현대모비스,3527150764800.0
2003-09-08,삼성전자,68080757619000.0
2003-09-08,SK텔레콤,15591436734500.0
2003-09-08,국민은행,13967407046750.0
2003-09-08,POSCO,13844223737500.0
2003-09-08,한국전력,12577982213400.0
2003-09-08,KT,12412292200000.0
2003-09-08,LG전자,8962722084600.0
2003-09-08,현대차,8818320255500.0
2003-09-08,삼성전자(1우),5141442226500.0
2003-09-08,삼성SDI,5090277991500.0
2003-09-08,우리금융,5087312209600.0
2003-09-08,신한지주,4970139125000.0
2003-09-08,KTF,4444017066750.0
2003-09-08,현대모비스,3696725320800.0
2003-09-08,KT&G,3474623817550.0
2003-09-09,삼성전자,69666029202000.0
2003-09-09,SK텔레콤,15509160023500.0
2003-09-09,국민은행,14016645849500.0
2003-09-09,POSCO,13526487455000.0
2003-09-09,한국전력,12513972125800.0
2003-09-09,KT,12499498000000.0
2003-09-09,LG전자,9241934610600.0
2003-09-09,현대차,8741639209800.0
2003-09-09,삼성전자(1우),5305406215500.0
2003-09-09,삼성SDI,5206494384000.0
2003-09-09,신한지주,5174791912500.0
2003-09-09,우리금융,5102822307800.0
2003-09-09,KTF,4453574092700.0
2003-09-09,현대모비스,3637374226200.0
2003-09-09,하이닉스,3585268176720.0
2003-09-15,삼성전자,65971618562500.0
2003-09-15,SK텔레콤,15879405223000.0
2003-09-15,국민은행,14000232915250.0
2003-09-15,POSCO,13027187582500.0
2003-09-15,KT,12790184000000.0
2003-09-15,한국전력,12545977169600.0
2003-09-15,LG전자,8864997700500.0
2003-09-15,현대차,8478732767400.0
2003-09-15,우리금융,5288943486200.0
2003-09-15,신한지주,5218646081250.0
2003-09-15,삼성전자(1우),5000901664500.0
2003-09-15,삼성SDI,4997304877500.0
2003-09-15,KTF,4482245170550.0
2003-09-15,하이닉스,3603017029080.0
2003-09-15,현대모비스,3501714581400.0
2003-09-16,삼성전자,67027164459500.0
2003-09-16,SK텔레콤,16455342200000.0
2003-09-16,국민은행,13688387164500.0
2003-09-16,KT,13182610100000.0
2003-09-16,POSCO,13027187582500.0
2003-09-16,한국전력,12738007432400.0
2003-09-16,LG전자,8962722084600.0
2003-09-16,현대차,8654003729000.0
2003-09-16,신한지주,5350208587500.0
2003-09-16,우리금융,5273433388000.0
2003-09-16,삼성전자(1우),5129730513000.0
2003-09-16,삼성SDI,5043791434500.0
2003-09-16,KTF,4424903014850.0
2003-09-16,하이닉스,3594142602900.0
2003-09-16,KT&G,3565345066050.0
2003-09-17,삼성전자,67781125814500.0
2003-09-17,SK텔레콤,16619895622000.0
2003-09-17,국민은행,13737625967250.0
2003-09-17,KT,13386090300000.0
2003-09-17,한국전력,13186078045600.0
2003-09-17,POSCO,12845623992500.0
2003-09-17,LG전자,8948761458300.0
2003-09-17,현대차,8544459378000.0
2003-09-17,우리금융,5242413191600.0
2003-09-17,신한지주,5174791912500.0
2003-09-17,삼성전자(1우),5118018799500.0
2003-09-17,삼성SDI,5067034713000.0
2003-09-17,KTF,4424903014850.0
2003-09-17,하이닉스,3620765881440.0
2003-09-17,KT&G,3556272941200.0
2003-09-18,삼성전자,66951768324000.0
2003-09-18,SK텔레콤,16455342200000.0
2003-09-18,한국전력,13602143615000.0
2003-09-18,KT,13458761800000.0
2003-09-18,국민은행,13261650874000.0
2003-09-18,POSCO,12845623992500.0
2003-09-18,LG전자,8515982043000.0
2003-09-18,현대차,8347279546200.0
2003-09-18,우리금융,5211392995200.0
2003-09-18,삼성SDI,5067034713000.0
2003-09-18,신한지주,5057847462500.0
2003-09-18,삼성전자(1우),5012613378000.0
2003-09-18,KTF,4358003833200.0
2003-09-18,KT&G,3592561440600.0
2003-09-18,하이닉스,3509835554190.0
2003-09-19,삼성전자,64840676530000.0
2003-09-19,SK텔레콤,16414203844500.0
2003-09-19,한국전력,14050214228200.0
2003-09-19,KT,13560501900000.0
2003-09-19,국민은행,13261650874000.0
2003-09-19,POSCO,12664060402500.0
2003-09-19,LG전자,8418257658900.0
2003-09-19,현대차,8051509798500.0
2003-09-19,우리금융,5234658142500.0
2003-09-19,삼성SDI,5113521270000.0
2003-09-19,신한지주,4926284956250.0
2003-09-19,삼성전자(1우),4883784529500.0
2003-09-19,KTF,4348446807250.0
2003-09-19,KT&G,3628849940000.0
2003-09-19,하이닉스,3434402931660.0
2003-09-22,삼성전자,60769285213000.0
2003-09-22,SK텔레콤,15797128512000.0
2003-09-22,한국전력,13794173877800.0
2003-09-22,KT,13313418800000.0
2003-09-22,국민은행,13130347400000.0
2003-09-22,POSCO,11983196940000.0
2003-09-22,LG전자,8013399496200.0
2003-09-22,현대차,7558560219000.0
2003-09-22,우리금융,4885680933000.0
2003-09-22,신한지주,4882430787500.0
2003-09-22,삼성SDI,4741628814000.0
2003-09-22,삼성전자(1우),4602703405500.0
2003-09-22,KTF,4243319521800.0
2003-09-22,KT&G,3628849940000.0
2003-09-22,삼성화재,3288800693100.0
2003-09-23,삼성전자,59939927722500.0
2003-09-23,SK텔레콤,15838266867500.0
2003-09-23,한국전력,14242244491000.0
2003-09-23,KT,13604104800000.0
2003-09-23,국민은행,13458606085000.0
2003-09-23,POSCO,11892415145000.0
2003-09-23,LG전자,7929635738400.0
2003-09-23,현대차,7416152562700.0
2003-09-23,신한지주,5043229406250.0
2003-09-23,우리금융,5040781915000.0
2003-09-23,삼성SDI,4648655700000.0
2003-09-23,삼성전자(1우),4520721411000.0
2003-09-23,KTF,4252876547750.0
2003-09-23,KT&G,3846580936400.0
2003-09-23,삼성화재,3249116823500.0
2003-09-24,삼성전자,61070869755000.0
2003-09-24,SK텔레콤,15797128512000.0
2003-09-24,한국전력,14114224315800.0
2003-09-24,KT,13575036200000.0
2003-09-24,국민은행,13540670756250.0
2003-09-24,POSCO,11801633350000.0
2003-09-24,LG전자,8013399496200.0
2003-09-24,현대차,7503788043500.0
2003-09-24,신한지주,5013993293750.0
2003-09-24,우리금융,4963231424000.0
2003-09-24,삼성SDI,4718385535500.0
2003-09-24,삼성전자(1우),4602703405500.0
2003-09-24,KTF,4243319521800.0
2003-09-24,KT&G,3810292437000.0
2003-09-24,하나은행,3316861010400.0
2003-09-25,삼성전자,60467700671000.0
2003-09-25,SK텔레콤,15344606601500.0
2003-09-25,한국전력,13666153702600.0
2003-09-25,KT,13531433300000.0
2003-09-25,국민은행,13031869794500.0
2003-09-25,POSCO,11983196940000.0
2003-09-25,LG전자,7720226343900.0
2003-09-25,현대차,7284699341500.0
2003-09-25,우리금융,5009761718600.0
2003-09-25,신한지주,4838576618750.0
2003-09-25,삼성SDI,4606817798700.0
2003-09-25,삼성전자(1우),4509009697500.0
2003-09-25,KTF,4138192236350.0
2003-09-25,KT&G,3828436686700.0
2003-09-25,하나은행,3356347451000.0
2003-09-26,삼성전자,58507401148000.0
2003-09-26,SK텔레콤,15056638113000.0
2003-09-26,한국전력,13986204140600.0
2003-09-26,KT,13182610100000.0
2003-09-26,국민은행,12375352424500.0
2003-09-26,POSCO,11801633350000.0
2003-09-26,LG전자,7538738202000.0
2003-09-26,현대차,7076565074600.0
2003-09-26,우리금융,4792620343800.0
2003-09-26,신한지주,4604687718750.0
2003-09-26,삼성SDI,4444114849200.0
2003-09-26,삼성전자(1우),4333333995000.0
2003-09-26,KTF,4090407106600.0
2003-09-26,KT&G,3828436686700.0
2003-09-26,하나은행,3237888129200.0
2003-09-29,삼성전자,58281212741500.0
2003-09-29,SK텔레콤,15385744957000.0
2003-09-29,한국전력,14082219272000.0
2003-09-29,KT,13284350200000.0
2003-09-29,국민은행,12244048950500.0
2003-09-29,POSCO,11756242452500.0
2003-09-29,LG전자,7580620080900.0
2003-09-29,현대차,7197063860700.0
2003-09-29,우리금융,4808130442000.0
2003-09-29,신한지주,4604687718750.0
2003-09-29,삼성SDI,4392979636500.0
2003-09-29,삼성전자(1우),4368469135500.0
2003-09-29,KTF,3985279821150.0
2003-09-29,KT&G,3792148187300.0
2003-09-29,삼성화재,3125104731000.0
2003-09-30,삼성전자,59110570232000.0
2003-09-30,SK텔레콤,15138914824000.0
2003-09-30,한국전력,13858183965400.0
2003-09-30,KT,13168075800000.0
2003-09-30,국민은행,12375352424500.0
2003-09-30,POSCO,11983196940000.0
2003-09-30,LG전자,7748147596500.0
2003-09-30,현대차,7251836036200.0
2003-09-30,우리금융,4668539558200.0
2003-09-30,신한지주,4560833550000.0
2003-09-30,삼성SDI,4509196029000.0
2003-09-30,삼성전자(1우),4497297984000.0
2003-09-30,KTF,3927937665450.0
2003-09-30,KT&G,3737715438200.0
2003-09-30,삼성화재,3194551502800.0
2003-10-01,삼성전자,60316908400000.0
2003-10-01,SK텔레콤,15344606601500.0
2003-10-01,한국전력,14146229359600.0
2003-10-01,KT,13647707700000.0
2003-10-01,국민은행,12506655898500.0
2003-10-01,POSCO,11937806042500.0
2003-10-01,LG전자,7831911354300.0
2003-10-01,현대차,7350425952100.0
2003-10-01,삼성SDI,4648655700000.0
2003-10-01,삼성전자(1우),4579279978500.0
2003-10-01,신한지주,4575451606250.0
2003-10-01,우리금융,4544458772600.0
2003-10-01,KTF,4013950899000.0
2003-10-01,KT&G,3764931812750.0
2003-10-01,신세계,3209868000000.0
2003-10-02,삼성전자,61598642703500.0
2003-10-02,SK텔레콤,15303468246000.0
2003-10-02,한국전력,14018209184400.0
2003-10-02,KT,13763982100000.0
2003-10-02,국민은행,13031869794500.0
2003-10-02,POSCO,12391715017500.0
2003-10-02,LG전자,8027360122500.0
2003-10-02,현대차,7569514654100.0
2003-10-02,삼성SDI,4788115371000.0
2003-10-02,삼성전자(1우),4672973686500.0
2003-10-02,신한지주,4648758002000.0
2003-10-02,우리금융,4544458772600.0
2003-10-02,KTF,4157306288250.0
2003-10-02,KT&G,3764931812750.0
2003-10-02,신세계,3247019250000.0
2003-10-06,삼성전자,63483546091000.0
2003-10-06,SK텔레콤,15550298379000.0
2003-10-06,KT,13516899000000.0
2003-10-06,한국전력,13474123439800.0
2003-10-06,국민은행,12966218057500.0
2003-10-06,POSCO,12664060402500.0
2003-10-06,LG전자,8097163254000.0
2003-10-06,현대차,7668104570000.0
2003-10-06,삼성SDI,4950818320500.0
2003-10-06,삼성전자(1우),4860361102500.0
2003-10-06,신한지주,4722314299500.0
2003-10-06,우리금융,4505683527100.0
2003-10-06,KTF,4214648443950.0
2003-10-06,KT&G,3891941560650.0
2003-10-06,하나은행,3257631349500.0
2003-10-07,삼성전자,64237507446000.0
2003-10-07,SK텔레콤,15632575090000.0
2003-10-07,KT,13662242000000.0
2003-10-07,한국전력,13602143615000.0
2003-10-07,국민은행,13130347400000.0
2003-10-07,POSCO,12709451300000.0
2003-10-07,LG전자,7999438869900.0
2003-10-07,현대차,7635241264700.0
2003-10-07,삼성SDI,4950818320500.0
2003-10-07,삼성전자(1우),4883784529500.0
2003-10-07,신한지주,4869426894500.0
2003-10-07,우리금융,4327317397800.0
2003-10-07,KTF,4119078184450.0
2003-10-07,KT&G,3855653061250.0
2003-10-07,하나은행,3356347451000.0
2003-10-08,삼성전자,63935922904000.0
2003-10-08,SK텔레콤,15385744957000.0
2003-10-08,KT,13807585000000.0
2003-10-08,한국전력,13730163790200.0
2003-10-08,국민은행,12966218057500.0
2003-10-08,POSCO,12618669505000.0
2003-10-08,LG전자,7831911354300.0
2003-10-08,현대차,7295653776600.0
2003-10-08,신한지주,4942983192000.0
2003-10-08,삼성SDI,4904331763500.0
2003-10-08,삼성전자(1우),4860361102500.0
2003-10-08,우리금융,4575478969000.0
2003-10-08,KTF,4052179002800.0
2003-10-08,KT&G,3846580936400.0
2003-10-08,하나은행,3385962281450.0
2003-10-09,삼성전자,64614488123500.0
2003-10-09,SK텔레콤,15509160023500.0
2003-10-09,KT,14098271000000.0
2003-10-09,한국전력,14082219272000.0
2003-10-09,국민은행,13606322493250.0
2003-10-09,POSCO,12437105915000.0
2003-10-09,LG전자,7999438869900.0
2003-10-09,현대차,7427106997800.0
2003-10-09,신한지주,5134229565500.0
2003-10-09,삼성SDI,5020548156000.0
2003-10-09,우리금융,4963231424000.0
2003-10-09,삼성전자(1우),4895496243000.0
2003-10-09,KTF,4061736028750.0
2003-10-09,KT&G,3891941560650.0
2003-10-09,하나은행,3435320332200.0
2003-10-10,삼성전자,67102560595000.0
2003-10-10,SK텔레콤,15509160023500.0
2003-10-10,국민은행,14558272679750.0
2003-10-10,KT,14534300000000.0
2003-10-10,한국전력,14274249534800.0
2003-10-10,POSCO,12618669505000.0
2003-10-10,LG전자,8306572648500.0
2003-10-10,현대차,7700967875300.0
2003-10-10,신한지주,5413743496000.0
2003-10-10,우리금융,5257923289800.0
2003-10-10,삼성SDI,5183251105500.0
2003-10-10,삼성전자(1우),5082883659000.0
2003-10-10,KTF,4205091418000.0
2003-10-10,KT&G,3937302184900.0
2003-10-10,하나은행,3652495755500.0
2003-10-13,삼성전자,67102560595000.0
2003-10-13,SK텔레콤,16455342200000.0
2003-10-13,국민은행,14377730403000.0
2003-10-13,KT,14330819800000.0
2003-10-13,한국전력,14082219272000.0
2003-10-13,POSCO,12618669505000.0
2003-10-13,LG전자,8460139537800.0
2003-10-13,현대차,7700967875300.0
2003-10-13,신한지주,5340187198500.0
2003-10-13,삼성SDI,5136764548500.0
2003-10-13,우리금융,5118332406000.0
2003-10-13,삼성전자(1우),5082883659000.0
2003-10-13,KTF,4539587326250.0
2003-10-13,KT&G,3946374309750.0
2003-10-13,하나은행,3652495755500.0
2003-10-14,삼성전자,68311397058000.0
2003-10-14,SK텔레콤,16743310688500.0
2003-10-14,KT,14490697100000.0
2003-10-14,한국전력,14466279797600.0
2003-10-14,국민은행,14115123455000.0
2003-10-14,POSCO,12936405787500.0
2003-10-14,LG전자,8543903295600.0
2003-10-14,현대차,7974828752800.0
2003-10-14,신한지주,5207785863000.0
2003-10-14,삼성전자(1우),5188289080500.0
2003-10-14,우리금융,5149352602400.0
2003-10-14,삼성SDI,5090277991500.0
2003-10-14,KTF,4530030300300.0
2003-10-14,KT&G,3955446434600.0
2003-10-14,하나은행,3652495755500.0
2003-10-15,삼성전자,68009801486000.0
2003-10-15,SK텔레콤,16784449044000.0
2003-10-15,KT,14432559900000.0
2003-10-15,한국전력,14338259622400.0
2003-10-15,국민은행,14144741827800.0
2003-10-15,POSCO,12936405787500.0
2003-10-15,LG전자,8515982043000.0
2003-10-15,현대차,7843375531600.0
2003-10-15,신한지주,5207785863000.0
2003-10-15,삼성전자(1우),5200000794000.0
2003-10-15,우리금융,5195882897000.0
2003-10-15,삼성SDI,5090277991500.0
2003-10-15,KTF,4635157585750.0
2003-10-15,KT&G,3964518559450.0
2003-10-15,하나은행,3652495755500.0
2003-10-16,삼성전자,69291582667000.0
2003-10-16,SK텔레콤,16866725755000.0
2003-10-16,KT,14941260400000.0
2003-10-16,한국전력,14722320148000.0
2003-10-16,국민은행,13690630021200.0
2003-10-16,POSCO,12981796685000.0
2003-10-16,LG전자,8864997700500.0
2003-10-16,현대차,8106281974000.0
2003-10-16,우리금융,5413024271800.0
2003-10-16,삼성전자(1우),5317117929000.0
2003-10-16,삼성SDI,5183251105500.0
2003-10-16,신한지주,4957890349600.0
2003-10-16,KTF,4663828663600.0
2003-10-16,KT&G,4136888931600.0
2003-10-16,하나은행,3711725416400.0
2003-10-17,삼성전자,68160599272000.0
2003-10-17,SK텔레콤,16373065489000.0
2003-10-17,한국전력,14850340323200.0
2003-10-17,KT,14708711600000.0
2003-10-17,국민은행,13488802551600.0
2003-10-17,POSCO,12981796685000.0
2003-10-17,LG전자,8837076447900.0
2003-10-17,현대차,8062464233600.0
2003-10-17,삼성전자(1우),5246847648000.0
2003-10-17,우리금융,5195882897000.0
2003-10-17,삼성SDI,5183251105500.0
2003-10-17,신한지주,4854907464000.0
2003-10-17,KTF,4558701378150.0
2003-10-17,KT&G,4127816806750.0
2003-10-17,하나은행,3711725416400.0
2003-10-20,삼성전자,69065385988000.0
2003-10-20,SK텔레콤,16619895622000.0
2003-10-20,한국전력,14914350410800.0
2003-10-20,KT,14621505800000.0
2003-10-20,국민은행,13959733314000.0
2003-10-20,POSCO,13117969377500.0
2003-10-20,LG전자,9074407095000.0
2003-10-20,현대차,8084373103800.0
2003-10-20,삼성전자(1우),5293694502000.0
2003-10-20,우리금융,5281188437100.0
2003-10-20,삼성SDI,5252980941000.0
2003-10-20,신한지주,4957890349600.0
2003-10-20,KTF,4539587326250.0
2003-10-20,KT&G,4136888931600.0
2003-10-20,하나은행,3672238975800.0
2003-10-21,삼성전자,69668577132000.0
2003-10-21,SK텔레콤,17236970954500.0
2003-10-21,한국전력,14722320148000.0
2003-10-21,KT,14476162800000.0
2003-10-21,국민은행,14464301988000.0
2003-10-21,POSCO,13163360275000.0
2003-10-21,LG전자,9074407095000.0
2003-10-21,현대차,7996737623000.0
2003-10-21,삼성전자(1우),5363964783000.0
2003-10-21,삼성SDI,5299467498000.0
2003-10-21,우리금융,5133842504200.0
2003-10-21,신한지주,5002025872000.0
2003-10-21,KTF,4549144352200.0
2003-10-21,KT&G,4127816806750.0
2003-10-21,하나은행,3731468636700.0
2003-10-22,삼성전자,70874959420000.0
2003-10-22,SK텔레콤,17319247665500.0
2003-10-22,한국전력,14850340323200.0
2003-10-22,KT,14243614000000.0
2003-10-22,국민은행,14010190181400.0
2003-10-22,POSCO,13163360275000.0
2003-10-22,LG전자,9130249600200.0
2003-10-22,현대차,7996737623000.0
2003-10-22,삼성전자(1우),5492793631500.0
2003-10-22,삼성SDI,5415683890500.0
2003-10-22,신한지주,4987314031200.0
2003-10-22,우리금융,4932211227600.0
2003-10-22,KTF,4510916248400.0
2003-10-22,KT&G,4082456182500.0
2003-10-22,하나은행,3751211857000.0
2003-10-23,삼성전자,67482009235000.0
2003-10-23,SK텔레콤,17113555888000.0
2003-10-23,한국전력,14690315104200.0
2003-10-23,KT,13981996600000.0
2003-10-23,국민은행,13791543756000.0
2003-10-23,POSCO,12618669505000.0
2003-10-23,LG전자,8432218285200.0
2003-10-23,현대차,7799557791200.0
2003-10-23,삼성전자(1우),5246847648000.0
2003-10-23,삼성SDI,5113521270000.0
2003-10-23,우리금융,4846905687500.0
2003-10-23,신한지주,4825483782400.0
2003-10-23,KTF,4329332755350.0
2003-10-23,KT&G,3964518559450.0
2003-10-23,하나은행,3603137704750.0
2003-10-24,삼성전자,65910447214000.0
2003-10-24,SK텔레콤,17031279177000.0
2003-10-24,한국전력,14306254578600.0
2003-10-24,KT,14040133800000.0
2003-10-24,국민은행,13825181667600.0
2003-10-24,POSCO,12527887710000.0
2003-10-24,LG전자,8097163254000.0
2003-10-24,현대차,7865284401800.0
2003-10-24,삼성전자(1우),5153153940000.0
2003-10-24,삼성SDI,5136764548500.0
2003-10-24,우리금융,4978741522200.0
2003-10-24,신한지주,4899042986400.0
2003-10-24,KTF,4262433573700.0
2003-10-24,KT&G,3991734934000.0
2003-10-24,하나은행,3622880925050.0
2003-10-27,삼성전자,67569520256000.0
2003-10-27,SK텔레콤,17442662732000.0
2003-10-27,한국전력,14626305016600.0
2003-10-27,KT,14185476800000.0
2003-10-27,국민은행,13959733314000.0
2003-10-27,POSCO,12499744777500.0
2003-10-27,현대차,8237735195200.0
2003-10-27,LG전자,8166966385500.0
2003-10-27,삼성SDI,5299467498000.0
2003-10-27,삼성전자(1우),5270271075000.0
2003-10-27,신한지주,5060873235200.0
2003-10-27,우리금융,4947721325800.0
2003-10-27,KTF,4233762495850.0
2003-10-27,KT&G,4037095558250.0
2003-10-27,하나은행,3622880925050.0
2003-10-28,삼성전자,69681067764000.0
2003-10-28,SK텔레콤,17072417532500.0
2003-10-28,국민은행,14464301988000.0
2003-10-28,한국전력,14338259622400.0
2003-10-28,KT,14243614000000.0
2003-10-28,POSCO,12410778622500.0
2003-10-28,현대차,8413006156800.0
2003-10-28,LG전자,8390336406300.0
2003-10-28,삼성전자(1우),5434235064000.0
2003-10-28,삼성SDI,5369197333500.0
2003-10-28,신한지주,5252127165600.0
2003-10-28,우리금융,5118332406000.0
2003-10-28,KTF,4358003833200.0
2003-10-28,KT&G,4037095558250.0
2003-10-28,하나은행,3741340246850.0
2003-10-29,삼성전자,70435191874000.0
2003-10-29,SK텔레콤,17360386021000.0
2003-10-29,국민은행,14767043192400.0
2003-10-29,한국전력,14594299972800.0
2003-10-29,KT,14330819800000.0
2003-10-29,POSCO,12188363235000.0
2003-10-29,LG전자,8515982043000.0
2003-10-29,현대차,8369188416400.0
2003-10-29,삼성전자(1우),5481081918000.0
2003-10-29,삼성SDI,5415683890500.0
2003-10-29,신한지주,5252127165600.0
2003-10-29,우리금융,5164862700600.0
2003-10-29,KTF,4271990599650.0
2003-10-29,하나은행,4096718212250.0
2003-10-29,KT&G,4082456182500.0
2003-10-30,삼성전자,71038491162000.0
2003-10-30,SK텔레콤,17483801087500.0
2003-10-30,국민은행,14767043192400.0
2003-10-30,한국전력,14530289885200.0
2003-10-30,KT,14170942500000.0
2003-10-30,POSCO,12232846312500.0
2003-10-30,현대차,8654003729000.0
2003-10-30,LG전자,8543903295600.0
2003-10-30,삼성SDI,5578386840000.0
2003-10-30,삼성전자(1우),5551352199000.0
2003-10-30,우리금융,5234658142500.0
2003-10-30,신한지주,5207991643200.0
2003-10-30,KTF,4243319521800.0
2003-10-30,KT&G,4136888931600.0
2003-10-30,하나은행,3998002110750.0
2003-10-31,삼성전자,70887666340000.0
2003-10-31,SK텔레콤,17195832599000.0
2003-10-31,한국전력,14626305016600.0
2003-10-31,국민은행,14531577811200.0
2003-10-31,KT,13691310600000.0
2003-10-31,POSCO,12277329390000.0
2003-10-31,현대차,8643049293900.0
2003-10-31,LG전자,8557863921900.0
2003-10-31,삼성SDI,5671359954000.0
2003-10-31,삼성전자(1우),5504505345000.0
2003-10-31,우리금융,5025271816800.0
2003-10-31,신한지주,5002025872000.0
2003-10-31,KT&G,4136888931600.0
2003-10-31,하나은행,4067103381800.0
2003-10-31,KTF,4013950899000.0
2003-11-03,삼성전자,71566378039000.0
2003-11-03,SK텔레콤,17113555888000.0
2003-11-03,국민은행,14985689617800.0
2003-11-03,한국전력,14434274753800.0
2003-11-03,KT,13734913500000.0
2003-11-03,POSCO,12366295545000.0
2003-11-03,현대차,8851183560800.0
2003-11-03,LG전자,8515982043000.0
2003-11-03,삼성SDI,5741089789500.0
2003-11-03,삼성전자(1우),5551352199000.0
2003-11-03,우리금융,5219148044300.0
2003-11-03,신한지주,5105008757600.0
2003-11-03,KT&G,4118744681900.0
2003-11-03,하나은행,4086846602100.0
2003-11-03,KTF,4033064950900.0
2003-11-04,삼성전자,72245089738000.0
2003-11-04,SK텔레콤,16907864110500.0
2003-11-04,국민은행,15221154999000.0
2003-11-04,한국전력,14274249534800.0
2003-11-04,KT,13415158900000.0
2003-11-04,POSCO,12455261700000.0
2003-11-04,현대차,9464631926400.0
2003-11-04,LG전자,8460139537800.0
2003-11-04,삼성SDI,5624873397000.0
2003-11-04,삼성전자(1우),5621622480000.0
2003-11-04,신한지주,5222703484000.0
2003-11-04,우리금융,5149352602400.0
2003-11-04,KT&G,4091528307350.0
2003-11-04,현대모비스,4045817979900.0
2003-11-04,하나은행,4007873720900.0
2003-11-05,삼성전자,72395914560000.0
2003-11-05,SK텔레콤,16331927133500.0
2003-11-05,국민은행,15809818452000.0
2003-11-05,한국전력,14146229359600.0
2003-11-05,KT,12848321200000.0
2003-11-05,POSCO,12633194010000.0
2003-11-05,현대차,9749447239000.0
2003-11-05,LG전자,8711430811200.0
2003-11-05,삼성SDI,5624873397000.0
2003-11-05,삼성전자(1우),5574775626000.0
2003-11-05,신한지주,5502228459200.0
2003-11-05,우리금융,5405269222700.0
2003-11-05,현대모비스,4206972155200.0
2003-11-05,KTF,4119078184450.0
2003-11-05,KT&G,4000807058850.0
2003-11-06,삼성전자,70138570740000.0
2003-11-06,SK텔레콤,16290788778000.0
2003-11-06,국민은행,15002508573600.0
2003-11-06,한국전력,13666153702600.0
2003-11-06,KT,12993664200000.0
2003-11-06,POSCO,12633194010000.0
2003-11-06,현대차,9333178705200.0
2003-11-06,LG전자,8320533274800.0
2003-11-06,신한지주,5458092936800.0
2003-11-06,삼성SDI,5438927169000.0
2003-11-06,삼성전자(1우),5399099923500.0
2003-11-06,우리금융,5265678338900.0
2003-11-06,KT&G,4100600432200.0
2003-11-06,현대모비스,3973722690950.0
2003-11-06,KTF,3947051717350.0
2003-11-07,삼성전자,71948598372000.0
2003-11-07,SK텔레콤,16743310688500.0
2003-11-07,국민은행,15507077247600.0
2003-11-07,한국전력,13794173877800.0
2003-11-07,KT,13080870000000.0
2003-11-07,POSCO,12677677087500.0
2003-11-07,현대차,9409859750900.0
2003-11-07,LG전자,8418257658900.0
2003-11-07,신한지주,5678770548800.0
2003-11-07,삼성SDI,5624873397000.0
2003-11-07,삼성전자(1우),5504505345000.0
2003-11-07,우리금융,5350983879000.0
2003-11-07,현대모비스,4236658450650.0
2003-11-07,KT&G,4145961056450.0
2003-11-07,KTF,4042621976850.0
2003-11-10,삼성전자,70289406376000.0
2003-11-10,SK텔레콤,16455342200000.0
2003-11-10,국민은행,15843456363600.0
2003-11-10,한국전력,13698158746400.0
2003-11-10,KT,13037267100000.0
2003-11-10,POSCO,12766643242500.0
2003-11-10,현대차,9333178705200.0
2003-11-10,LG전자,8236769517000.0
2003-11-10,삼성SDI,5787576346500.0
2003-11-10,신한지주,5531652140800.0
2003-11-10,우리금융,5467309615500.0
2003-11-10,삼성전자(1우),5457658491000.0
2003-11-10,현대모비스,4236658450650.0
2003-11-10,KTF,4061736028750.0
2003-11-10,KT&G,4000807058850.0
